band,setting_freq,setting_gain,setting_q,freq_hz,db
hpf,80,0,0,9981.71,-0.0006
hpf,80,0,0,10334.18,-0.0005
hpf,80,0,0,10699.11,-0.0005
hpf,80,0,0,11076.92,-0.0005
hpf,80,0,0,11468.07,-0.0004
hpf,80,0,0,11873.03,-0.0004
hpf,80,0,0,12292.30,-0.0004
hpf,80,0,0,12726.37,-0.0003
hpf,80,0,0,13175.76,-0.0003
hpf,80,0,0,13641.03,-0.0003
hpf,80,0,0,14122.73,-0.0003
hpf,80,0,0,14621.43,-0.0003
hpf,80,0,0,15137.75,-0.0002
hpf,80,0,0,15672.30,-0.0002
hpf,80,0,0,16225.72,-0.0002
hpf,80,0,0,16798.69,-0.0002
hpf,80,0,0,17391.89,-0.0002
hpf,80,0,0,18006.04,-0.0002
hpf,80,0,0,18641.88,-0.0002
hpf,80,0,0,19300.16,-0.0001
hpf,80,0,0,19981.70,-0.0001
hpf,80,0,0,20687.30,-0.0001
hpf,80,0,0,21417.81,-0.0001
hpf,80,0,0,22174.13,-0.0001
hpf,80,0,0,22957.15,-0.0001
hpf,80,0,0,23767.82,-0.0001
hpf,80,0,0,24607.11,-0.0001
hpf,80,0,0,25476.05,-0.0001
hpf,80,0,0,26375.67,-0.0001
hpf,80,0,0,27307.05,-0.0001
hpf,80,0,0,28271.33,-0.0001
hpf,80,0,0,29269.65,-0.0001
hpf,80,0,0,30303.23,-0.0001
hpf,80,0,0,31373.31,-0.0001
hpf,80,0,0,32481.17,-0.0001
hpf,80,0,0,33628.16,-0.0000
hpf,80,0,0,34815.65,-0.0000
hpf,80,0,0,36045.07,-0.0000
hpf,80,0,0,37317.90,-0.0000
hpf,80,0,0,38635.68,-0.0000
hpf,80,0,0,40000.00,-0.0000
hpf,160,0,0,10.00,-47.9410
hpf,160,0,0,10.35,-47.3382
hpf,160,0,0,10.72,-46.7355
hpf,160,0,0,11.10,-46.1327
hpf,160,0,0,11.49,-45.5299
hpf,160,0,0,11.89,-44.9272
hpf,160,0,0,12.31,-44.3244
hpf,160,0,0,12.75,-43.7217
hpf,160,0,0,13.20,-43.1190
hpf,160,0,0,13.67,-42.5163
hpf,160,0,0,14.15,-41.9136
hpf,160,0,0,14.65,-41.3109
hpf,160,0,0,15.17,-40.7082
hpf,160,0,0,15.70,-40.1056
hpf,160,0,0,16.26,-39.5030
hpf,160,0,0,16.83,-38.9003
hpf,160,0,0,17.42,-38.2978
hpf,160,0,0,18.04,-37.6952
hpf,160,0,0,18.68,-37.0927
hpf,160,0,0,19.34,-36.4902
hpf,160,0,0,20.02,-35.8877
hpf,160,0,0,20.73,-35.2853
hpf,160,0,0,21.46,-34.6829
hpf,160,0,0,22.21,-34.0805
hpf,160,0,0,23.00,-33.4783
hpf,160,0,0,23.81,-32.8760
hpf,160,0,0,24.65,-32.2739
hpf,160,0,0,25.52,-31.6718
hpf,160,0,0,26.42,-31.0698
hpf,160,0,0,27.36,-30.4679
hpf,160,0,0,28.32,-29.8661
hpf,160,0,0,29.32,-29.2645
hpf,160,0,0,30.36,-28.6630
hpf,160,0,0,31.43,-28.0616
hpf,160,0,0,32.54,-27.4604
hpf,160,0,0,33.69,-26.8594
hpf,160,0,0,34.88,-26.2586
hpf,160,0,0,36.11,-25.6580
hpf,160,0,0,37.39,-25.0578
hpf,160,0,0,38.71,-24.4579
hpf,160,0,0,40.07,-23.8583
hpf,160,0,0,41.49,-23.2591
hpf,160,0,0,42.95,-22.6605
hpf,160,0,0,44.47,-22.0623
hpf,160,0,0,46.04,-21.4647
hpf,160,0,0,47.67,-20.8679
hpf,160,0,0,49.35,-20.2718
hpf,160,0,0,51.09,-19.6765
hpf,160,0,0,52.90,-19.0823
hpf,160,0,0,54.76,-18.4892
hpf,160,0,0,56.70,-17.8975
hpf,160,0,0,58.70,-17.3071
hpf,160,0,0,60.77,-16.7185
hpf,160,0,0,62.92,-16.1317
hpf,160,0,0,65.14,-15.5471
hpf,160,0,0,67.44,-14.9649
hpf,160,0,0,69.82,-14.3854
hpf,160,0,0,72.29,-13.8091
hpf,160,0,0,74.84,-13.2362
hpf,160,0,0,77.48,-12.6674
hpf,160,0,0,80.22,-12.1030
hpf,160,0,0,83.05,-11.5437
hpf,160,0,0,85.99,-10.9900
hpf,160,0,0,89.02,-10.4427
hpf,160,0,0,92.17,-9.9024
hpf,160,0,0,95.42,-9.3700
hpf,160,0,0,98.79,-8.8463
hpf,160,0,0,102.28,-8.3324
hpf,160,0,0,105.89,-7.8290
hpf,160,0,0,109.63,-7.3373
hpf,160,0,0,113.50,-6.8583
hpf,160,0,0,117.51,-6.3931
hpf,160,0,0,121.66,-5.9426
hpf,160,0,0,125.95,-5.5081
hpf,160,0,0,130.40,-5.0904
hpf,160,0,0,135.01,-4.6904
hpf,160,0,0,139.77,-4.3090
hpf,160,0,0,144.71,-3.9468
hpf,160,0,0,149.82,-3.6045
hpf,160,0,0,155.11,-3.2822
hpf,160,0,0,160.59,-2.9804
hpf,160,0,0,166.26,-2.6988
hpf,160,0,0,172.13,-2.4375
hpf,160,0,0,178.21,-2.1960
hpf,160,0,0,184.50,-1.9737
hpf,160,0,0,191.01,-1.7700
hpf,160,0,0,197.76,-1.5841
hpf,160,0,0,204.74,-1.4151
hpf,160,0,0,211.97,-1.2620
hpf,160,0,0,219.46,-1.1238
hpf,160,0,0,227.21,-0.9994
hpf,160,0,0,235.23,-0.8877
hpf,160,0,0,243.54,-0.7877
hpf,160,0,0,252.14,-0.6984
hpf,160,0,0,261.04,-0.6188
hpf,160,0,0,270.26,-0.5480
hpf,160,0,0,279.80,-0.4851
hpf,160,0,0,289.68,-0.4293
hpf,160,0,0,299.91,-0.3798
hpf,160,0,0,310.50,-0.3361
hpf,160,0,0,321.47,-0.2974
hpf,160,0,0,332.82,-0.2632
hpf,160,0,0,344.57,-0.2330
hpf,160,0,0,356.74,-0.2063
hpf,160,0,0,369.34,-0.1828
hpf,160,0,0,382.38,-0.1620
hpf,160,0,0,395.88,-0.1437
hpf,160,0,0,409.86,-0.1276
hpf,160,0,0,424.34,-0.1133
hpf,160,0,0,439.32,-0.1007
hpf,160,0,0,454.83,-0.0896
hpf,160,0,0,470.89,-0.0797
hpf,160,0,0,487.52,-0.0711
hpf,160,0,0,504.74,-0.0634
hpf,160,0,0,522.56,-0.0566
hpf,160,0,0,541.01,-0.0506
hpf,160,0,0,560.12,-0.0453
hpf,160,0,0,579.90,-0.0405
hpf,160,0,0,600.38,-0.0363
hpf,160,0,0,621.58,-0.0326
hpf,160,0,0,643.53,-0.0293
hpf,160,0,0,666.25,-0.0264
hpf,160,0,0,689.78,-0.0238
hpf,160,0,0,714.13,-0.0214
hpf,160,0,0,739.35,-0.0193
hpf,160,0,0,765.46,-0.0175
hpf,160,0,0,792.49,-0.0158
hpf,160,0,0,820.47,-0.0143
hpf,160,0,0,849.45,-0.0130
hpf,160,0,0,879.44,-0.0118
hpf,160,0,0,910.50,-0.0107
hpf,160,0,0,942.65,-0.0098
hpf,160,0,0,975.94,-0.0089
hpf,160,0,0,1010.40,-0.0081
hpf,160,0,0,1046.08,-0.0074
hpf,160,0,0,1083.02,-0.0068
hpf,160,0,0,1121.26,-0.0062
hpf,160,0,0,1160.86,-0.0057
hpf,160,0,0,1201.85,-0.0052
hpf,160,0,0,1244.29,-0.0048
hpf,160,0,0,1288.23,-0.0044
hpf,160,0,0,1333.72,-0.0040
hpf,160,0,0,1380.82,-0.0037
hpf,160,0,0,1429.58,-0.0034
hpf,160,0,0,1480.06,-0.0031
hpf,160,0,0,1532.32,-0.0029
hpf,160,0,0,1586.43,-0.0027
hpf,160,0,0,1642.45,-0.0025
hpf,160,0,0,1700.45,-0.0023
hpf,160,0,0,1760.50,-0.0021
hpf,160,0,0,1822.67,-0.0019
hpf,160,0,0,1887.03,-0.0018
hpf,160,0,0,1953.66,-0.0017
hpf,160,0,0,2022.65,-0.0015
hpf,160,0,0,2094.08,-0.0014
hpf,160,0,0,2168.02,-0.0013
hpf,160,0,0,2244.58,-0.0012
hpf,160,0,0,2323.84,-0.0011
hpf,160,0,0,2405.90,-0.0011
hpf,160,0,0,2490.86,-0.0010
hpf,160,0,0,2578.82,-0.0009
hpf,160,0,0,2669.88,-0.0008
hpf,160,0,0,2764.16,-0.0008
hpf,160,0,0,2861.77,-0.0007
hpf,160,0,0,2962.83,-0.0007
hpf,160,0,0,3067.45,-0.0006
hpf,160,0,0,3175.77,-0.0006
hpf,160,0,0,3287.91,-0.0005
hpf,160,0,0,3404.02,-0.0005
hpf,160,0,0,3524.22,-0.0005
hpf,160,0,0,3648.67,-0.0004
hpf,160,0,0,3777.51,-0.0004
hpf,160,0,0,3910.91,-0.0004
hpf,160,0,0,4049.01,-0.0004
hpf,160,0,0,4191.99,-0.0003
hpf,160,0,0,4340.02,-0.0003
hpf,160,0,0,4493.28,-0.0003
hpf,160,0,0,4651.94,-0.0003
hpf,160,0,0,4816.21,-0.0002
hpf,160,0,0,4986.29,-0.0002
hpf,160,0,0,5162.36,-0.0002
hpf,160,0,0,5344.66,-0.0002
hpf,160,0,0,5533.39,-0.0002
hpf,160,0,0,5728.79,-0.0002
hpf,160,0,0,5931.08,-0.0002
hpf,160,0,0,6140.52,-0.0002
hpf,160,0,0,6357.36,-0.0001
hpf,160,0,0,6581.85,-0.0001
hpf,160,0,0,6814.27,-0.0001
hpf,160,0,0,7054.90,-0.0001
hpf,160,0,0,7304.03,-0.0001
hpf,160,0,0,7561.95,-0.0001
hpf,160,0,0,7828.98,-0.0001
hpf,160,0,0,8105.44,-0.0001
hpf,160,0,0,8391.66,-0.0001
hpf,160,0,0,8687.99,-0.0001
hpf,160,0,0,8994.78,-0.0001
hpf,160,0,0,9312.41,-0.0001
hpf,160,0,0,9641.25,-0.0001
hpf,160,0,0,9981.71,-0.0001
hpf,160,0,0,10334.18,-0.0001
hpf,160,0,0,10699.11,-0.0000
hpf,160,0,0,11076.92,-0.0000
hpf,160,0,0,11468.07,-0.0000
hpf,160,0,0,11873.03,-0.0000
hpf,160,0,0,12292.30,-0.0000
hpf,160,0,0,12726.37,-0.0000
hpf,160,0,0,13175.76,-0.0000
hpf,160,0,0,13641.03,-0.0000
hpf,160,0,0,14122.73,-0.0000
hpf,160,0,0,14621.43,-0.0000
hpf,160,0,0,15137.75,-0.0000
hpf,160,0,0,15672.30,-0.0000
hpf,160,0,0,16225.72,-0.0000
hpf,160,0,0,16798.69,-0.0000
hpf,160,0,0,17391.89,-0.0000
hpf,160,0,0,18006.04,-0.0000
hpf,160,0,0,18641.88,-0.0000
hpf,160,0,0,19300.16,-0.0000
hpf,160,0,0,19981.70,-0.0000
hpf,160,0,0,20687.30,-0.0000
hpf,160,0,0,21417.81,-0.0000
hpf,160,0,0,22174.13,-0.0000
hpf,160,0,0,22957.15,-0.0000
hpf,160,0,0,23767.82,-0.0000
hpf,160,0,0,24607.11,-0.0000
hpf,160,0,0,25476.05,-0.0000
hpf,160,0,0,26375.67,-0.0000
hpf,160,0,0,27307.05,-0.0000
hpf,160,0,0,28271.33,-0.0000
hpf,160,0,0,29269.65,-0.0000
hpf,160,0,0,30303.23,-0.0000
hpf,160,0,0,31373.31,-0.0000
hpf,160,0,0,32481.17,-0.0000
hpf,160,0,0,33628.16,-0.0000
hpf,160,0,0,34815.65,-0.0000
hpf,160,0,0,36045.07,-0.0000
hpf,160,0,0,37317.90,-0.0000
hpf,160,0,0,38635.68,-0.0000
hpf,160,0,0,40000.00,-0.0000
hpf,300,0,0,10.00,-58.6463
hpf,300,0,0,10.35,-58.0435
hpf,300,0,0,10.72,-57.4407
hpf,300,0,0,11.10,-56.8379
hpf,300,0,0,11.49,-56.2351
hpf,300,0,0,11.89,-55.6323
hpf,300,0,0,12.31,-55.0295
hpf,300,0,0,12.75,-54.4267
hpf,300,0,0,13.20,-53.8239
hpf,300,0,0,13.67,-53.2211
hpf,300,0,0,14.15,-52.6183
hpf,300,0,0,14.65,-52.0156
hpf,300,0,0,15.17,-51.4128
hpf,300,0,0,15.70,-50.8100
hpf,300,0,0,16.26,-50.2073
hpf,300,0,0,16.83,-49.6045
hpf,300,0,0,17.42,-49.0018
hpf,300,0,0,18.04,-48.3990
hpf,300,0,0,18.68,-47.7963
hpf,300,0,0,19.34,-47.1936
hpf,300,0,0,20.02,-46.5909
hpf,300,0,0,20.73,-45.9882
hpf,300,0,0,21.46,-45.3855
hpf,300,0,0,22.21,-44.7829
hpf,300,0,0,23.00,-44.1802
hpf,300,0,0,23.81,-43.5776
hpf,300,0,0,24.65,-42.9750
hpf,300,0,0,25.52,-42.3724
hpf,300,0,0,26.42,-41.7698
hpf,300,0,0,27.36,-41.1673
hpf,300,0,0,28.32,-40.5648
hpf,300,0,0,29.32,-39.9623
hpf,300,0,0,30.36,-39.3598
hpf,300,0,0,31.43,-38.7574
hpf,300,0,0,32.54,-38.1550
hpf,300,0,0,33.69,-37.5526
hpf,300,0,0,34.88,-36.9503
hpf,300,0,0,36.11,-36.3480
hpf,300,0,0,37.39,-35.7458
hpf,300,0,0,38.71,-35.1437
hpf,300,0,0,40.07,-34.5416
hpf,300,0,0,41.49,-33.9395
hpf,300,0,0,42.95,-33.3376
hpf,300,0,0,44.47,-32.7357
hpf,300,0,0,46.04,-32.1340
hpf,300,0,0,47.67,-31.5323
hpf,300,0,0,49.35,-30.9308
hpf,300,0,0,51.09,-30.3293
hpf,300,0,0,52.90,-29.7281
hpf,300,0,0,54.76,-29.1269
hpf,300,0,0,56.70,-28.5260
hpf,300,0,0,58.70,-27.9253
hpf,300,0,0,60.77,-27.3247
hpf,300,0,0,62.92,-26.7245
hpf,300,0,0,65.14,-26.1245
hpf,300,0,0,67.44,-25.5248
hpf,300,0,0,69.82,-24.9254
hpf,300,0,0,72.29,-24.3265
hpf,300,0,0,74.84,-23.7280
hpf,300,0,0,77.48,-23.1299
hpf,300,0,0,80.22,-22.5325
hpf,300,0,0,83.05,-21.9356
hpf,300,0,0,85.99,-21.3395
hpf,300,0,0,89.02,-20.7441
hpf,300,0,0,92.17,-20.1496
hpf,300,0,0,95.42,-19.5561
hpf,300,0,0,98.79,-18.9638
hpf,300,0,0,102.28,-18.3727
hpf,300,0,0,105.89,-17.7831
hpf,300,0,0,109.63,-17.1951
hpf,300,0,0,113.50,-16.6089
hpf,300,0,0,117.51,-16.0248
hpf,300,0,0,121.66,-15.4431
hpf,300,0,0,125.95,-14.8640
hpf,300,0,0,130.40,-14.2878
hpf,300,0,0,135.01,-13.7150
hpf,300,0,0,139.77,-13.1460
hpf,300,0,0,144.71,-12.5811
hpf,300,0,0,149.82,-12.0210
hpf,300,0,0,155.11,-11.4663
hpf,300,0,0,160.59,-10.9174
hpf,300,0,0,166.26,-10.3751
hpf,300,0,0,172.13,-9.8402
hpf,300,0,0,178.21,-9.3135
hpf,300,0,0,184.50,-8.7957
hpf,300,0,0,191.01,-8.2879
hpf,300,0,0,197.76,-7.7909
hpf,300,0,0,204.74,-7.3057
hpf,300,0,0,211.97,-6.8334
hpf,300,0,0,219.46,-6.3749
hpf,300,0,0,227.21,-5.9313
hpf,300,0,0,235.23,-5.5036
hpf,300,0,0,243.54,-5.0926
hpf,300,0,0,252.14,-4.6992
hpf,300,0,0,261.04,-4.3242
hpf,300,0,0,270.26,-3.9681
hpf,300,0,0,279.80,-3.6315
hpf,300,0,0,289.68,-3.3145
hpf,300,0,0,299.91,-3.0175
hpf,300,0,0,310.50,-2.7403
hpf,300,0,0,321.47,-2.4827
hpf,300,0,0,332.82,-2.2443
hpf,300,0,0,344.57,-2.0246
hpf,300,0,0,356.74,-1.8230
hpf,300,0,0,369.34,-1.6386
hpf,300,0,0,382.38,-1.4706
hpf,300,0,0,395.88,-1.3180
hpf,300,0,0,409.86,-1.1798
hpf,300,0,0,424.34,-1.0550
hpf,300,0,0,439.32,-0.9426
hpf,300,0,0,454.83,-0.8417
hpf,300,0,0,470.89,-0.7512
hpf,300,0,0,487.52,-0.6701
hpf,300,0,0,504.74,-0.5977
hpf,300,0,0,522.56,-0.5331
hpf,300,0,0,541.01,-0.4755
hpf,300,0,0,560.12,-0.4242
hpf,300,0,0,579.90,-0.3785
hpf,300,0,0,600.38,-0.3379
hpf,300,0,0,621.58,-0.3018
hpf,300,0,0,643.53,-0.2697
hpf,300,0,0,666.25,-0.2412
hpf,300,0,0,689.78,-0.2158
hpf,300,0,0,714.13,-0.1933
hpf,300,0,0,739.35,-0.1732
hpf,300,0,0,765.46,-0.1554
hpf,300,0,0,792.49,-0.1396
hpf,300,0,0,820.47,-0.1254
hpf,300,0,0,849.45,-0.1129
hpf,300,0,0,879.44,-0.1017
hpf,300,0,0,910.50,-0.0917
hpf,300,0,0,942.65,-0.0827
hpf,300,0,0,975.94,-0.0748
hpf,300,0,0,1010.40,-0.0676
hpf,300,0,0,1046.08,-0.0612
hpf,300,0,0,1083.02,-0.0555
hpf,300,0,0,1121.26,-0.0504
hpf,300,0,0,1160.86,-0.0458
hpf,300,0,0,1201.85,-0.0417
hpf,300,0,0,1244.29,-0.0379
hpf,300,0,0,1288.23,-0.0346
hpf,300,0,0,1333.72,-0.0315
hpf,300,0,0,1380.82,-0.0288
hpf,300,0,0,1429.58,-0.0263
hpf,300,0,0,1480.06,-0.0241
hpf,300,0,0,1532.32,-0.0221
hpf,300,0,0,1586.43,-0.0202
hpf,300,0,0,1642.45,-0.0186
hpf,300,0,0,1700.45,-0.0171
hpf,300,0,0,1760.50,-0.0157
hpf,300,0,0,1822.67,-0.0144
hpf,300,0,0,1887.03,-0.0133
hpf,300,0,0,1953.66,-0.0122
hpf,300,0,0,2022.65,-0.0113
hpf,300,0,0,2094.08,-0.0104
hpf,300,0,0,2168.02,-0.0096
hpf,300,0,0,2244.58,-0.0089
hpf,300,0,0,2323.84,-0.0082
hpf,300,0,0,2405.90,-0.0076
hpf,300,0,0,2490.86,-0.0070
hpf,300,0,0,2578.82,-0.0065
hpf,300,0,0,2669.88,-0.0060
hpf,300,0,0,2764.16,-0.0056
hpf,300,0,0,2861.77,-0.0052
hpf,300,0,0,2962.83,-0.0048
hpf,300,0,0,3067.45,-0.0044
hpf,300,0,0,3175.77,-0.0041
hpf,300,0,0,3287.91,-0.0038
hpf,300,0,0,3404.02,-0.0036
hpf,300,0,0,3524.22,-0.0033
hpf,300,0,0,3648.67,-0.0031
hpf,300,0,0,3777.51,-0.0028
hpf,300,0,0,3910.91,-0.0026
hpf,300,0,0,4049.01,-0.0025
hpf,300,0,0,4191.99,-0.0023
hpf,300,0,0,4340.02,-0.0021
hpf,300,0,0,4493.28,-0.0020
hpf,300,0,0,4651.94,-0.0018
hpf,300,0,0,4816.21,-0.0017
hpf,300,0,0,4986.29,-0.0016
hpf,300,0,0,5162.36,-0.0015
hpf,300,0,0,5344.66,-0.0014
hpf,300,0,0,5533.39,-0.0013
hpf,300,0,0,5728.79,-0.0012
hpf,300,0,0,5931.08,-0.0011
hpf,300,0,0,6140.52,-0.0010
hpf,300,0,0,6357.36,-0.0010
hpf,300,0,0,6581.85,-0.0009
hpf,300,0,0,6814.27,-0.0008
hpf,300,0,0,7054.90,-0.0008
hpf,300,0,0,7304.03,-0.0007
hpf,300,0,0,7561.95,-0.0007
hpf,300,0,0,7828.98,-0.0006
hpf,300,0,0,8105.44,-0.0006
hpf,300,0,0,8391.66,-0.0006
hpf,300,0,0,8687.99,-0.0005
hpf,300,0,0,8994.78,-0.0005
hpf,300,0,0,9312.41,-0.0004
hpf,300,0,0,9641.25,-0.0004
hpf,300,0,0,9981.71,-0.0004
hpf,300,0,0,10334.18,-0.0004
hpf,300,0,0,10699.11,-0.0003
hpf,300,0,0,11076.92,-0.0003
hpf,300,0,0,11468.07,-0.0003
hpf,300,0,0,11873.03,-0.0003
hpf,300,0,0,12292.30,-0.0003
hpf,300,0,0,12726.37,-0.0002
hpf,300,0,0,13175.76,-0.0002
hpf,300,0,0,13641.03,-0.0002
hpf,300,0,0,14122.73,-0.0002
hpf,300,0,0,14621.43,-0.0002
hpf,300,0,0,15137.75,-0.0002
hpf,300,0,0,15672.30,-0.0002
hpf,300,0,0,16225.72,-0.0001
hpf,300,0,0,16798.69,-0.0001
hpf,300,0,0,17391.89,-0.0001
hpf,300,0,0,18006.04,-0.0001
hpf,300,0,0,18641.88,-0.0001
hpf,300,0,0,19300.16,-0.0001
hpf,300,0,0,19981.70,-0.0001
hpf,300,0,0,20687.30,-0.0001
hpf,300,0,0,21417.81,-0.0001
hpf,300,0,0,22174.13,-0.0001
hpf,300,0,0,22957.15,-0.0001
hpf,300,0,0,23767.82,-0.0001
hpf,300,0,0,24607.11,-0.0001
hpf,300,0,0,25476.05,-0.0001
hpf,300,0,0,26375.67,-0.0001
hpf,300,0,0,27307.05,-0.0001
hpf,300,0,0,28271.33,-0.0000
hpf,300,0,0,29269.65,-0.0000
hpf,300,0,0,30303.23,-0.0000
hpf,300,0,0,31373.31,-0.0000
hpf,300,0,0,32481.17,-0.0000
hpf,300,0,0,33628.16,-0.0000
hpf,300,0,0,34815.65,-0.0000
hpf,300,0,0,36045.07,-0.0000
hpf,300,0,0,37317.90,-0.0000
hpf,300,0,0,38635.68,-0.0000
hpf,300,0,0,40000.00,-0.0000
low_shelf,35,-24,0,10.00,-0.9643
low_shelf,35,-24,0,10.35,-0.9470
low_shelf,35,-24,0,10.72,-0.9338
low_shelf,35,-24,0,11.10,-0.9247
low_shelf,35,-24,0,11.49,-0.9198
low_shelf,35,-24,0,11.89,-0.9190
low_shelf,35,-24,0,12.31,-0.9224
low_shelf,35,-24,0,12.75,-0.9302
low_shelf,35,-24,0,13.20,-0.9423
low_shelf,35,-24,0,13.67,-0.9589
low_shelf,35,-24,0,14.15,-0.9802
low_shelf,35,-24,0,14.65,-1.0064
low_shelf,35,-24,0,15.17,-1.0375
low_shelf,35,-24,0,15.70,-1.0738
low_shelf,35,-24,0,16.26,-1.1156
low_shelf,35,-24,0,16.83,-1.1631
low_shelf,35,-24,0,17.42,-1.2166
low_shelf,35,-24,0,18.04,-1.2765
low_shelf,35,-24,0,18.68,-1.3432
low_shelf,35,-24,0,19.34,-1.4171
low_shelf,35,-24,0,20.02,-1.4986
low_shelf,35,-24,0,20.73,-1.5883
low_shelf,35,-24,0,21.46,-1.6868
low_shelf,35,-24,0,22.21,-1.7947
low_shelf,35,-24,0,23.00,-1.9127
low_shelf,35,-24,0,23.81,-2.0416
low_shelf,35,-24,0,24.65,-2.1823
low_shelf,35,-24,0,25.52,-2.3356
low_shelf,35,-24,0,26.42,-2.5027
low_shelf,35,-24,0,27.36,-2.6847
low_shelf,35,-24,0,28.32,-2.8827
low_shelf,35,-24,0,29.32,-3.0983
low_shelf,35,-24,0,30.36,-3.3329
low_shelf,35,-24,0,31.43,-3.5881
low_shelf,35,-24,0,32.54,-3.8656
low_shelf,35,-24,0,33.69,-4.1675
low_shelf,35,-24,0,34.88,-4.4957
low_shelf,35,-24,0,36.11,-4.8523
low_shelf,35,-24,0,37.39,-5.2396
low_shelf,35,-24,0,38.71,-5.6599
low_shelf,35,-24,0,40.07,-6.1151
low_shelf,35,-24,0,41.49,-6.6072
low_shelf,35,-24,0,42.95,-7.1371
low_shelf,35,-24,0,44.47,-7.7046
low_shelf,35,-24,0,46.04,-8.3073
low_shelf,35,-24,0,47.67,-8.9392
low_shelf,35,-24,0,49.35,-9.5885
low_shelf,35,-24,0,51.09,-10.2350
low_shelf,35,-24,0,52.90,-10.8470
low_shelf,35,-24,0,54.76,-11.3799
low_shelf,35,-24,0,56.70,-11.7795
low_shelf,35,-24,0,58.70,-11.9930
low_shelf,35,-24,0,60.77,-11.9875
low_shelf,35,-24,0,62.92,-11.7635
low_shelf,35,-24,0,65.14,-11.3553
low_shelf,35,-24,0,67.44,-10.8157
low_shelf,35,-24,0,69.82,-10.1989
low_shelf,35,-24,0,72.29,-9.5489
low_shelf,35,-24,0,74.84,-8.8970
low_shelf,35,-24,0,77.48,-8.2630
low_shelf,35,-24,0,80.22,-7.6584
low_shelf,35,-24,0,83.05,-7.0890
low_shelf,35,-24,0,85.99,-6.5572
low_shelf,35,-24,0,89.02,-6.0630
low_shelf,35,-24,0,92.17,-5.6054
low_shelf,35,-24,0,95.42,-5.1825
low_shelf,35,-24,0,98.79,-4.7923
low_shelf,35,-24,0,102.28,-4.4325
low_shelf,35,-24,0,105.89,-4.1008
low_shelf,35,-24,0,109.63,-3.7951
low_shelf,35,-24,0,113.50,-3.5134
low_shelf,35,-24,0,117.51,-3.2536
low_shelf,35,-24,0,121.66,-3.0141
low_shelf,35,-24,0,125.95,-2.7932
low_shelf,35,-24,0,130.40,-2.5893
low_shelf,35,-24,0,135.01,-2.4010
low_shelf,35,-24,0,139.77,-2.2272
low_shelf,35,-24,0,144.71,-2.0666
low_shelf,35,-24,0,149.82,-1.9181
low_shelf,35,-24,0,155.11,-1.7808
low_shelf,35,-24,0,160.59,-1.6538
low_shelf,35,-24,0,166.26,-1.5362
low_shelf,35,-24,0,172.13,-1.4274
low_shelf,35,-24,0,178.21,-1.3266
low_shelf,35,-24,0,184.50,-1.2332
low_shelf,35,-24,0,191.01,-1.1466
low_shelf,35,-24,0,197.76,-1.0663
low_shelf,35,-24,0,204.74,-0.9918
low_shelf,35,-24,0,211.97,-0.9227
low_shelf,35,-24,0,219.46,-0.8585
low_shelf,35,-24,0,227.21,-0.7990
low_shelf,35,-24,0,235.23,-0.7437
low_shelf,35,-24,0,243.54,-0.6923
low_shelf,35,-24,0,252.14,-0.6445
low_shelf,35,-24,0,261.04,-0.6002
low_shelf,35,-24,0,270.26,-0.5589
low_shelf,35,-24,0,279.80,-0.5206
low_shelf,35,-24,0,289.68,-0.4849
low_shelf,35,-24,0,299.91,-0.4517
low_shelf,35,-24,0,310.50,-0.4208
low_shelf,35,-24,0,321.47,-0.3921
low_shelf,35,-24,0,332.82,-0.3654
low_shelf,35,-24,0,344.57,-0.3405
low_shelf,35,-24,0,356.74,-0.3173
low_shelf,35,-24,0,369.34,-0.2958
low_shelf,35,-24,0,382.38,-0.2757
low_shelf,35,-24,0,395.88,-0.2570
low_shelf,35,-24,0,409.86,-0.2395
low_shelf,35,-24,0,424.34,-0.2233
low_shelf,35,-24,0,439.32,-0.2082
low_shelf,35,-24,0,454.83,-0.1941
low_shelf,35,-24,0,470.89,-0.1810
low_shelf,35,-24,0,487.52,-0.1687
low_shelf,35,-24,0,504.74,-0.1573
low_shelf,35,-24,0,522.56,-0.1467
low_shelf,35,-24,0,541.01,-0.1368
low_shelf,35,-24,0,560.12,-0.1276
low_shelf,35,-24,0,579.90,-0.1190
low_shelf,35,-24,0,600.38,-0.1110
low_shelf,35,-24,0,621.58,-0.1035
low_shelf,35,-24,0,643.53,-0.0965
low_shelf,35,-24,0,666.25,-0.0900
low_shelf,35,-24,0,689.78,-0.0840
low_shelf,35,-24,0,714.13,-0.0783
low_shelf,35,-24,0,739.35,-0.0730
low_shelf,35,-24,0,765.46,-0.0681
low_shelf,35,-24,0,792.49,-0.0635
low_shelf,35,-24,0,820.47,-0.0593
low_shelf,35,-24,0,849.45,-0.0553
low_shelf,35,-24,0,879.44,-0.0516
low_shelf,35,-24,0,910.50,-0.0481
low_shelf,35,-24,0,942.65,-0.0449
low_shelf,35,-24,0,975.94,-0.0419
low_shelf,35,-24,0,1010.40,-0.0390
low_shelf,35,-24,0,1046.08,-0.0364
low_shelf,35,-24,0,1083.02,-0.0340
low_shelf,35,-24,0,1121.26,-0.0317
low_shelf,35,-24,0,1160.86,-0.0296
low_shelf,35,-24,0,1201.85,-0.0276
low_shelf,35,-24,0,1244.29,-0.0257
low_shelf,35,-24,0,1288.23,-0.0240
low_shelf,35,-24,0,1333.72,-0.0224
